addr,gold
0x2bc32d510fe3e52c20a3ee72305ddc815c219e9f,0.203999
0x32b02036c6095e6de20a9db137e388ebbc57b99a,0.203998
0x91b4210b7a1cbc503b192a130b10dbe8c4929c76,0.203760
0x2a209d65f632b56620e5543e34750da4f0883de0,0.203760
0x3c31f4a46152114033fc055b11677bff0280409c,0.203760
0x41c328bb051e5bfb2225c12d68385af620d566c0,0.203760
0xa0eff7fc10735f37cabb46aad21e6fd718729abd,0.203292
0xeab14d4063e0754fa4d3ef5b5510e72c1c14b6a5,0.202705
0x1f916fee9a9fbb404c7782ec157f9e83ef3ee537,0.201115
0xb475fb26667951153b25abbd3d31bcff9e086f83,0.199321
0x6b5614906533b46bacf4d88f0c1fea1c9c04d8b5,0.199184
0xe7f020f9732676b6be75e3a4e79b34b0f0d4fa50,0.199131
0x9920b77c43f0c778ea23a0c300947bfbe68fb5d7,0.196558
0xfb0857e91ca6ac98feb8748bfd4532e785d8fa64,0.195822
0x9d0bff31cc5b283ad839b3d9ad13cea0b1b4c93f,0.195807
0xba2d66c7778f8d2d03347d9a3a45da7ec855b818,0.194496
0x917600d973bfb0ac3721601eb21e616e30a9cc78,0.194058
0xdcdff6cb441c5ea6126fd98fca4287c2a98329c6,0.193471
0x14e2a30215fb0b08767b1c848641a8a1b9a26715,0.192421
0xd552ce0f4e6ad46545df371c9b004e6a934e154d,0.192176
0x7c855bea5b5a0447edc73cef83de7f94da7d4e43,0.192081
0xdcff8d98fe35880a2a9dbba0b785a2d9ac5bd815,0.190790
0xbddefafa00c0453cefcca72d09db9c5b5c66899f,0.189650
0x09295604e24d39a5107ae015cdf00cb79916947c,0.189206
0xfbf62d5347bc0000f24449eb2c023808002be679,0.188083
0x82f50ece44aa21b3c1c8076c98b924fb3a586544,0.187610
0xf7f3b3013cea41bfa34fc0b4ec4c7ea3d39191f5,0.187442
0x2aa4c0e50251876f402d2d8be77f2c1e0d8b4587,0.186115
0x3a9cdded1f2121dfcb3db2fd43e55e4700f9fd93,0.185191
0x790c7fcf04fd34cf05f462755aa0b149f82a07ef,0.183791
0xa23913bec21306b42598aed8d3897084cccca048,0.183745
0x49430d9d305dc274fb50e1296fa489dda72703d8,0.183381
0x4e76902faccd6feeef68ff0508a7caf75bce81b6,0.182261
0x0e6f0a328259ee6dcd036103c316d6bd02d1cb61,0.182061
0x5e691a02073e43e6a29282729a61a6b5f09aeb84,0.181353
0x65b2689f54618359ecf7455d14fafbfcc180a47a,0.181092
0x167a0d5be8bcf761f74849ede654b723296682fd,0.180433
0x2c9b295c0aeb426a1264d68a6e5a63ca6d0c1a84,0.180413
0x3e7d1113c1813666b32a03c0d24c80914b5f7279,0.179803
0x2d355ea797c7647afb7ccc2794a2818b7b727e00,0.179676
0xf8cfe313e1d4dc353eb2b634073f5517982eb230,0.179117
0x099148bf2f3994e21164d4bf8fc491dfc1b0754c,0.178231
0x77f5c1109f7671d5e79d6a3c2b5c7d49047e2096,0.177447
0xa13844a6a0e11d8e70954e7e9c4af040cacb7882,0.176416
0x2eb0e8eed839fbd6331ea31e1fe7d0b95ac6e5dd,0.176416
0xf7f1ae6e7634237c02a2d32b7de3f653177578a2,0.176416
0x903cbfdb0a89e65c88aa93ed81e450c4ded51639,0.176416
0x08efcc6e8d5802a925987bba1ed2ce9846787341,0.176416
0xf10920d647bf4fcac10cce3f2ff99dc676fbba37,0.176416
0x39b57386fe742636a00c3bfd37eb0da2e8da8ca2,0.176416
0x0c8c2eb9bfcda505419b2e2afd988b72648f7164,0.176416
0x4200a4221f39c7f7083b70f8e1e7eb9389a0c649,0.176416
0x887c0ce01264ebbaf3e016f5972d26d6f3bd2fb8,0.176416
0xbd35ab95ad05dd15ca3bf3257fc68655ce6b9f78,0.176416
0x56281aefa3a11812099a505f0b7dbf170c846204,0.176416
0x9f27212867e418060da10db98777e953dbc20c44,0.176416
0xa576e20f691dfa7ae64e28ccf41745ef34257298,0.176311
0xa1e2dedaf02d15e9d4835bfcd442b85c007f89e0,0.175700
0x156e3dfb146ff7baccffa23b8e83c2b4202949d7,0.175451
0x42fb27764e7504076bbecd2d8a66197204d38adb,0.174777
0xc06ae821710d1d97c541a3fd59163b4d2b1a0d43,0.174652
0x45beacbb0e144718e17deac4dd810a7501244c89,0.174652
0xd5b716f9009fb376d0490b8c324def0b22a2ae39,0.174652
0x05ae8dc6173dc882e815dafe8cbf31926b7e24d9,0.172144
0x6b0abf7fcaa10ebad592409d931571306b875cf4,0.172006
0xc18b43ed89d57eab52e217d73d40c3f8e10858c1,0.169900
0x78c6ccd14293a5c4657b70f97bc3d7de7c04445b,0.169712
0x89e15142fcf9a7e0ac9fe8f14bc06c75f6e51d32,0.169251
0x01c6832dbb2931c4073de5aebc06d1f4fb632b74,0.167603
0xecc71c89e81d5be18a2698a6eb35247b39ac66b7,0.167595
0xf3b2c6ee3a7a8359ee8ea6eb71af15369390c0dc,0.166735
0x4b41aaca6ba3f29c48b3a2313687b24e77467d9e,0.166105
0x4cc431229ceaecab1ee51b8228a3d92d2d5a006c,0.166042
0x71ac680233dfa6d8a10600d077df9be89e19aac7,0.165919
0x6e868846b2182235c16fd122fcd44739e55a58e4,0.165715
0x7c84bf06d5a2d5d7f5d08045340334c73ac0ee59,0.165658
0xbe3dc11886c15dd9aa412657d9a3d7ac113944a2,0.164231
0xc8295d5fa5fc96c6b3f7d83a0e08f2344ce8ede7,0.163333
0xa7c865d8dc45f67eebea6d994cd95a765cdd802d,0.163185
0x5144da610039ebbc1ef59233fded06ca38160701,0.163185
0xa0085fd088cc6596f3d7cc7121968c565c3599e1,0.163185
0x7347069787b93345ddcc86d64f223342c0acebb1,0.162852
0x78815067c3926cc33f7790d87460bec779f42d4d,0.162186
0x010349096105e83557fd8ecc2b269d2d2dbff593,0.160190
0xc0cfb243ae36baa1041a7e794d0d491b20846b61,0.160053
0x0fca704f38155f11974044d33d022620e0e83194,0.159821
0xe632eded876f74640b38a7d565695e7671b9fce9,0.159673
0xaa7beb04ffbac5343005fb65e0b724646e5cb217,0.159100
0xf318a2f77816c166181597e53ec95773c7d70262,0.158821
0x0abf88a08e182f03edb15985c60860d1d6435c54,0.158774
0x6cab60cd9a02d9ed9398e6b9389a1e4ba7266006,0.158774
0xbdf4c5ff618727c3d71d2c3266ac26065bb31ccd,0.158774
0x112e1019bd420a1b637ee713361a46e96a1f9174,0.158615
0x8757f328371e571308c1271bd82b91882253fdd1,0.158137
0x2387f78f95de181500b329dfd3f226320da76432,0.158081
0xe51597b9dd7e5d3e4fd3c42cbdbd44dfe70aa8a8,0.157611
0x8171d58d7901123aa5944b912199382676833702,0.156942
0xfd47dbe9f83599626defbc8aba8a705c36944119,0.156309
0xffdaddef3a54aae0aee36487f4eee6687fd43d87,0.155715
0x66d99b0aac3d5d7d84b7b584fdfd2ccdbbbf3d7b,0.155548
0xa6bbad15b9cc15cd1f81874d98dbb78f522161dc,0.154682
0x89d1eb17ba333a0ffbd8f33d2af9037566ad473a,0.154364
0x3a1495e36149143229a64f13f8b075d304b40f9f,0.154210
0x2b4b249a60cbcd575bffbee34be05c4dbae1e2bb,0.153754
0xf1d5311a488abfc994ed5eb9d74f2474f38412a5,0.153482
0x92c90793a8964e43869d68ec3c9ac6d74c217c1d,0.152466
0x329557aa54aab595e6b651b41b796e541d58911f,0.152298
0x0f9555f3d840f34a49f4b7393b4d01be719c88a8,0.151602
0xe1f9d37e3447505cfe53f9ec50691a681fc12815,0.151462
0xf617e233ecabbcb7abe131d14d0c60354a2cac7b,0.150748
0xffadb7571e0fb3ccd635f99fe1e4765ce62abf00,0.149984
0x0e6b2656783daaf1c35504133eb8d870f1cb27a1,0.149954
0x7dfe9a666759252a993044cb2bdcac7ca5f40164,0.147358
0x66583760f497305fe7aeed32a960f5686c83071f,0.147186
0xaa34dde115e593dd26d0e6b250321803371dfc95,0.147036
0x1b54eed8b579c5b2fcd4071420b07885123fd7ac,0.146866
0x7a40c9afc6d08b02707153d97edd470e54dd81a6,0.146410
0xdf8eec0a3c28afb76f9e8861e920438c4c99baf7,0.146033
0x9e9466f6e8dda33a00917461f71cef1bf12f2dca,0.145982
0x9507c04b713581b601fb2c85507a8909cc0fdf09,0.145710
0x83304cb3a7568360dacf45d9e7d611512b0a00d1,0.145543
0xc5c8eff68183581f8a108ce6414a21a6675a4b79,0.145543
0x0715c3329e38790c853f6ffd824f2771a02d37bf,0.145543
0xa49f58fcb5d59867c402bef9f484079c6724623a,0.145543
0xb8118d66a7698331dc5f4e847a180b62ba3684a8,0.145543
0x3feb27be1adb28dfe6e78a619b31f447e69087e8,0.145543
0xc8ec20f2d835d861c3391a5dc20bb614b399d66e,0.145104
0x7684f8f1823c04a083728dea3801fd0dd91c8446,0.144838
0xe1426a5c124b2e5a4de66813b9b3a7a2cbc4c989,0.144800
0xd9a16312980216f640ed3caac37c46ca7ce1166a,0.144686
0xcaefcffaa74d2642fb71ad575805da6df18df5f8,0.144454
0x9f2e1cf4277c3235df6189cb2b2fc95c05cdb30f,0.143929
0x9732a6b23339046c7a6835896878435e170b1bad,0.142820
0x0f27c4bea9734d871ec82ea39b41732d52b29e05,0.141265
0x2dfb2ffcd5385b6d5f2478cbe4225ddc95844ac9,0.141173
0x46e97e295d23dd6e20ad787b141f0ddbec4a6659,0.141133
0xe688773c387d91acd06f3c8eb8e89b706bdc345f,0.141133
0x65556bb250fb0b7253d0eedab167cbadca1ba445,0.141133
0x9feea6c3327c7f380e90b3b383bdac37b08f3b5a,0.141014
0x37003a0a1abcc4f5da28f643143ba0ecc614d64b,0.139657
0x193b92fb0f3cac8b9a11c44233b2c7e07c3f6b9b,0.139530
0x68f334603fe78c0f28036205febfd6ebe4992e16,0.138699
0x397f53036e64108783677350741526ca84327634,0.136972
0x5f64e6ae87c8a35d57f045129f1c90b2aad4d9a6,0.136811
0x4216ff922714dba9bf9939832602fa1b7e3873a6,0.136722
0xb149f353383ab92e74c4cba3feb848b04bfb3617,0.136359
0x7017af42cde558431ef221bbf1e15cfd9d93f2be,0.136228
0x9c129490015b31908ca4f41e9a16edc1998eff2c,0.134289
0x93ef7f5c07063fb0bbeb198b88ad5fa84cb10f22,0.133900
0xee495120dd1ba1dc96a9a9ac79634922d7dcd39d,0.133900
0xc59f63d0abc9fc5063b108234151797c167fcd07,0.133815
0x02b086aff68ca70e61c57f692eab4b402c73a5c0,0.133396
0x4917360ac046fbf948293c2af3960a02978cb595,0.133270
0xae3bb357e5fccaa36f1242660e6264ca0bb410c9,0.133117
0xfbb115b97ae8844565b823f04b3ceda8026ce99b,0.132970
0x49f21ab2e0dc7babb64b705ed0de35d67e3508a8,0.132900
0xa077b54582e5d05de3873b080ca9ed4b59acf015,0.132416
0x44c349de1e3106d009b101d93e93c6084ccb4898,0.132312
0x9b8b674f742b21652ddfd313c173dfcbe883e85b,0.132312
0x406cd9b0b56f3d9c9c70ca542f0968ddfbf93c4b,0.132312
0xd91a53803dffef52d4f277e55aa97ad35442a6ff,0.132312
0xafa1ef741b463d39b51c319dc9add2409db5372f,0.132312
0x97b6d6bfcd5a4b40b6cd6001b793b734652a1a23,0.132309
0x315a2bdc7818e050101294117eae1d3026fe8648,0.130989
0x7cc2ad1a4e9c9a1a2509730854ccd214ac28e57b,0.130989
0x5211d6e66ea234376cfd5a919d2abe749fe02a32,0.130190
0x8aa1c6f4d22601f58ae2c7e15f01119f190ef8d6,0.130082
0xd7c2c2e46ec994c7d77ecffb0ba3c9ac7ad7a7bb,0.129185
0xfad0043c803e21566bdd0e0be7158c19591713f8,0.129149
0x4ae9c532cb0338fdb3009a444f4274f3c1f529c1,0.128785
0x9802f79fabb942341e29c4f5e2becc58932479b0,0.128641
0xe6f61afb06caef91a37ba354d65812058f78e6c3,0.128599
0x7bc2bce3ada31e2fb4e6a819de54ec00493f4c6d,0.128296
0x4e744711a082c51f726f828044f7184c7ec359ff,0.128068
0x805bc2273d66d4ac2d46ad1dc49aacbdc508b067,0.127950
0x6aa65dd3720ad67fbf15abe5a712e7410096fa1b,0.127932
0x1e39874060c928d61ac640a7fd161fd7e9e83e5e,0.127902
0x0c46605590d6579c7a1e360a709c658a6890404a,0.127902
0x05c40e7c7fec945f232c877d5e520b81ab0999e8,0.127406
0xd21dbc799cc9fd86234aa236660128fb760baa98,0.126050
0xf28dd87f9d319f327eceb9fad0e9cde6a0998849,0.125538
0xd8942b3ce8fcc489783424675bc5de332057bab7,0.125527
0x8e52bf63cba543592c581cb4bc1d56ad96fb62f4,0.124719
0xeb8f4e9217aa543de271402c82b368c041f01694,0.124651
0xad7b89753a9e23ae68ef0f5ac01a04c383a6815f,0.124609
0x9f860ab3f80279c690a91ae2f45a1eb91498c4b5,0.124098
0x59b8c757849f7e2ad12e507d123c21368844a6c3,0.123491
0x63b5bd7d086a5e8157b4c1b5e6d4e43e229d1c8d,0.123491
0xb4f2babfac3f4bd287fee8bc416c7ffd91a38525,0.123491
0x1464bc8b1351e07e70e5797d8ecbc20ecc5446bd,0.123390
0x8d1d0b5d9e9707e5b2a9489095456123242796a8,0.122934
0x60764ad636a415b8259159a4bfb058211c7180d6,0.121084
0xa669cddac39fafabbd5938dc1a3fc199218dd812,0.120588
0xf51a50932c297a9d6cc108f9c5ffe648770ec9e6,0.120242
0xf7cc19372d09453c27d90305e3b1752d4dc2e77b,0.119905
0x70caeea0c180329b8ca79371ec04bd7eb85c5666,0.118471
0xb9f6539b42a871b326bc9229313076a968767b4c,0.118386
0x0546fce0ee54787e4a0df5f3901b171738419cb3,0.118244
0x7c26d4fd23281b2ee77bea3591ec80392fdafec1,0.117949
0x00c763ea9716c173b7406e926e84ce6394976f29,0.117333
0xc67f05b21cf5bf308168960d6b1addc167888170,0.117317
0xe0346faf1e72354d84544fc6fb3dc1e63c1d19b4,0.117303
0x9f2f721367d4c8c1a04c54c0a67a0352bde259a0,0.116998
0x547ff07de9ec73624ae1d0cba0ba1423cca628d4,0.116704
0x348804b3c2f838399e4a4bd87adde87e6fe2c4af,0.116626
0x3c5e35328c1eeff70b7c4b50ccb8fa60a953338b,0.116591
0x826e4e0d86d11387484f97a1ffe8c16cc9918662,0.116526
0x27d414c21e026a39923fb81c3c778888a5818c5e,0.116437
0xa99fa9255ad87bd76071ff3107888286a9f056ec,0.116435
0x7bf7542f73f9a457b16b246f708896e32841e2c9,0.116435
0xb4fa0614256a801256e09c9b3e9fcf6ce026d94a,0.116435
0x8163260bee568950866eb1df931eb1726ca300aa,0.116435
0x631b9d94334a332c8d8625d201c2464b3846918c,0.116435
0x14dc73fcdc799dce0fc680d6aab9df96dd5c7e2a,0.116435
0xde5e235808e2a1b3dd7b9e7c86383f48eda706e1,0.116435
0xc294617084977b31e3cbde3ceba03e0f9be2fbd5,0.116103
0x890bcf30178d1b2e4b56626bfc1cd9ab3912c6f3,0.115978
0x2d0b843ac9559d3a9bd747c3541bd68c54500a3a,0.115972
0xce779aeaa012d00c90cb194610e632e6a024321c,0.115631
0x9628f11c8fbf15df1307ad5284398ad7dcdf573c,0.115369
0x3eef7a7d0b0cc5be6a21574c48a400e26be52707,0.115350
0x5cbb805a48ea285c0824cba4c3163d1ab062f0e6,0.114953
0xd5f1f24a16a780716fc0e0839e8616f49aa3c4fc,0.114738
0x8ec310fcaf9dad21bada771d653351957337dad3,0.114670
0x7ba4d30e01f44852ee5ed8a1bb5cb763b6848814,0.114670
0x4b44b651c46ebc88960d30141e09c066098fbd73,0.114670
0x20554c8dc0a4a433641647418d6df92f39080685,0.114670
0x33020db041980cef52f469b3b73286e1813f7f29,0.114118
0xcd7f23e12f0626e652d9207019fbaf17adb145e4,0.113727
0x78361c818a39e5037a3ea54c2b1200f8c7e4dca2,0.113472
0x9c19471bca230b45ab356f8b5cf5474f6427809a,0.113311
0x13108ab5c6eb7efdcd7ba6f8cc55d265eae6176f,0.112821
0x572517a24f1243198cff6cfda923863195f55ed2,0.112468
0x76ffb4a2b2e7d77680ba3a47cac89d5fe8099967,0.110252
0xa6c455be4111410d5deeacdd2803ba2333f6c2b7,0.109545
0x24c6e698a4bc01a70223f9d10bb6c4b7c62c3654,0.109157
0x1de753258c47a41a8733911cba2fff6490e0fccf,0.108893
0xc131245e0d5b39d18c5699130851f076b2c8ad4c,0.108339
0x91732345ddaa779f0d37fad1a9b59e0663acf8d4,0.108055
0x06e150991754c0ba3c2c8649d2687f7257a1bb93,0.107407
0x84cd182bb86f89557c9e7d9ce2209c00b94e1185,0.107112
0x66c56b9468f2554120ffa661f0b66b6e1ade2c7c,0.106938
0x88ad20bc3a2a22909afaaf627f8f75e785e5e49e,0.106534
0x779b470ab69ce9a2a61305c4dc64f652556dc157,0.105970
0x79682489385337996edd00eb56b4238b597bfae7,0.105911
0xd2ef10da66727627c68bed148e881c923c1baa77,0.105850
0xd04075f050aec4b48ad2b106242d48d596c101c7,0.105850
0xf63654c05693807e93cee86350170c0b0ba6ce1f,0.105850
0x17b265d2f0a3ddd8618142734b933e4b44ea0016,0.105850
0xe5ff5a0414b66e4a57c1237804469c41da9dee00,0.105665
0x53906bb90e0008d82efb5e87c35e2aaa6cc916af,0.104890
0xfaf97245ad6cde64e48838a492f161d615883354,0.104791
0xc7e67c4e7b0784e58ac5ae6a687ddf8171854517,0.104791
0xda1480828d9efeb694da1809b1bb251cf5eb7441,0.104467
0xbe8229fcde8e833aadf51ef44bab5b15af852ff6,0.103284
0xfb13342b65813d2928370e0ffedd86fa8e7236de,0.103206
0xd1f76affa5149df28d651ce5c80b3f2ffc821070,0.103182
0x16408303450d76a730f9d21454145fc3b1561327,0.102897
0xbb26ca52efd49091d02b9983ec49ee0d35797d3d,0.102693
0x66cc7136d484750d8354b13c95816411fa9f1191,0.102275
0x12622e009d643e57edc85fb3d6ac7894de8d6224,0.101439
0x5fb5e55431ad15f6f262a594d3be218acedb9268,0.101439
0x2b4dc82bbbb2df65c52c07e6efe0ebdfc4d3a61b,0.100425
0x3818ea59331fffb6c48d6f1e980d85d22938facf,0.100403
0xda2415150c5fb1c2373f3cd2ad8f6dbe18f56b64,0.099132
0x9fdac23e9bcf2b577ea2baadc316ecb6619d4450,0.099015
0x6887b5852847dd89d4c86dfaefab5b0b236dcd8a,0.098695
0xed641737351a56b75c6c7da7f5acb2eabf11bd36,0.098605
0x7700a366d43e44210c44c082048f37d93f5d530d,0.098384
0x0f6ac4df63548ecfa11e7a218c9eee4c079f680a,0.098178
0x86a43656b482243803925194624ea1d92692d852,0.098083
0xd24036a4d10caa8c4658de8c27a8ab7ebe6f9b3c,0.097933
0x06ea19c4a4af58f94a51a305b28e70e97b80410f,0.097615
0x6e187801fc02fb92b41412fac26066305f35109b,0.097316
0xdec7706416a8262082c824d1c2fac4532b0881bb,0.097068
0xde22b021b2aebe5af0966d2928bd5699b17e05b9,0.096165
0xee99f3fb8744dd05cbbd87104b7f088d194992ae,0.096059
0x63bd80bc2b76ccb6c79339d15dd53de1843d4cfb,0.096059
0x91863aa953fd11701f443f4870e970c8f1bbd2ec,0.095356
0x4f6159a19b64f85a8a0c8d04702b53e76d9a5222,0.095234
0x653497a172af8952800aa4c7166afc89d5b9d7ef,0.094477
0xe34bfa41fc7fa3e7509a14be78b8fd99e2a4140d,0.094383
0x8b77b51ba1e9c2a6534349a58a6773eca1fe7b2c,0.094360
0xfc98d026a1f5269f93c5bada05d517cf3bc3d6a2,0.093942
0x9a2fed1871a32636cb5f7b2c837998bd1f1b9cb9,0.093491
0x0a71b913b52162d07810668e9965a4fe631dc5e8,0.093148
0x7c803a4d7aae9b521e23acafe7ab71aeed61a41d,0.093144
0xc33255d608a94713d5e5a53aa4843931a2d2ee79,0.092677
0x2cd8f11685218ceca42afb8b0e172212a7a4a3cd,0.092619
0xc63327a27692240585d1a7fe76142869017b24b2,0.092410
0xbf72bd2c97aa7da21c971a01f774eb99ba4d1d32,0.091746
0x981848e7f7ddb1934afd8ef1bdf59bdb0cc019a2,0.091384
0xd3fdc98d610349f5c94d9c341d878403721c7d34,0.091063
0xf93d3ec6a1638c51cb0025b1cf5f00ebf5b62aee,0.091008
0xd9cbeb629e5555d8bea19917521c04ed290c0d0e,0.090867
0x5d7384ea52f7f385d4685861a44608b03e805910,0.090819
0xd15ace00c0f9581ceeab362b81a70d09f1f112fc,0.090770
0x5ded0a69df8118fafa5af5d3648ceec68d783a87,0.090691
0x0516551ad02315871a0c5f2444bec60dd40dad16,0.090496
0x1b7ea22817e1a7725c85c5c224a76c7207a6b7fe,0.090466
0x24a30823bd87e785b0c4b3803a2bffd91eb6876f,0.090318
0xc1935aa6d5528d139d9951e5713e846c31c2ebdd,0.090228
0x5751d63bc0b872d76f4aadfadf604b2663c5dd7b,0.090061
0xf5dd6ba010d2fbc534bcb24e07e1dd09c72318ed,0.089911
0xecb345270c14273c7374b38677f2d018e4ee2175,0.089586
0x9149cc40e01dfedc982b836cd0d264ca845d7ff1,0.089506
0x58ee2e7631f417a9dd6b3de0dfd010a4d102ad27,0.089224
0x613fd64679b478e6445fd9debd37497453c5883d,0.089130
0x560dcb016e60aba833a5b4f8f1f379518d357f79,0.089093
0x8fa0ff49618092ec1ea8368c62feb6e856ba7df3,0.088898
0x48fbe049a39ed183c60bb698f46e5efd9ebd3aa6,0.088712
0xe04f59190d03a65fe628c39055123e51db9860c4,0.088649
0xa8b3a54d79cc8b3d35a581fae518177149739f05,0.088404
0x588a211abb36a76705ae25be1e07cb89c8ec885a,0.088374
0x5899cf08454d0058eb432ac446c31d53a6d6b37c,0.088353
0xbd85e240da5464a3e7b2748ba598ca1baa9ce4f0,0.088347
0x230c78836bf37700a8d4eb66c6fa094524f3f87c,0.088293
0x64f9c8144e8c8faf1743911ebe5f0ae0e3c8a3cd,0.088227
0xfcbb477ec276476b6029ed0467f28f5ac1712884,0.088208
0x36def8a94e727a0ff7b01d2f50780f0a28fb74b6,0.088208
0x4a61ce075d52c6c4a304e656b50a8035499c5812,0.088208
0x6aff4281b15176a102a155bcb52520dfb0eb7c2a,0.088208
0x3c8d064d43b4cffee79d2127a7b3f3e567c9227d,0.088208
0x0299c0efefd4425f0dec33a2946d485abcf95812,0.088208
0xc96f51d286492aad6ad44f6786a38ca739f3d68c,0.088208
0xb0870fe43e57b317d305a24354298126d5c7f5ba,0.088208
0xb71d05cf5cdf7a9b15b20b9aab5e91332c271c96,0.088208
0x2400589fb91bb742f6d604b1577632356adebb2c,0.088208
0xce360423ceb49c4c93a70ee7f2d35c2d16d18e07,0.088208
0x5e9b7676b36f5de6ce31eef1fa4a23598af8eddc,0.088208
0x46764997ef1e4be2b8094906e562c44882085f83,0.088208
0x4340ef6cd9bd9d4b1f342b573f6b1d980991dea2,0.088208
0x448a51db3eb83ccfda55c4742fdb80bebdc272d8,0.088208
0xb18b26004b62674296cd7b344f41c8bfe5bc2a4d,0.088208
0x531bef9b0c386ca1ee9cc0f58c7b5f21d00d8689,0.088028
0x4b3c791b06647c0daa926421b08c725e5a59c40b,0.088026
0x7e1df4d6cbd254dc7eb6c69458ada7a942e75352,0.087813
0xf5ecda20b984ffd6ccb8d8b68fa937cf6c5c6834,0.087701
0x88812b4f3a593bcb6faee35fea189af677d6d00d,0.087683
0x93ab599d3abd45b38e2b9576908219fee18ab9c3,0.087588
0xa24ebe62c3e7167c87c6915081815a6b82d45a44,0.087416
0xf4c9e2122b9a8cd7460eea57251ff8a283173183,0.087326
0x59387e6869a12d76f321ea609de4e073284f734f,0.087326
0xc8df1bd3a69d982f2d9641aa4d3258323ed79201,0.087326
0xbb96f059011625229c1464c8f237dab6813afee1,0.087326
0x67554cb8e028f94f6d7a40d7e5369dfd441e1afb,0.087326
0x32bdfe3b017d856f5a36e25a6e973cda318a9278,0.087323
0x9d03c71bc5fcbceca6a87432efaf59eed6fbf3ea,0.087239
0xa742017d7b299793d6cdb363e62b8002e42f9ffd,0.086947
0x4688b6f3c384c3cffe95c92f599213de4a9fa9ca,0.086898
0xe0ba6c4c82376c76386d1ca2ae2516ab18882e3c,0.086802
0xce6cefa163468f730206688665516952bcf83b74,0.086755
0xa95f425e3b28ab2fa612c77a02cdfe40e69c4b4d,0.086283
0x1f1dce32504e7dc15b672ad97c858d713235a9a5,0.086014
0x1bd745f615f7f8692e56b3537af5c807c7b8c34e,0.086011
0x184b4f3be7ae426999e00c44081eb86ba1813189,0.085881
0x3eb515aaa1cdcb055c8b50950febf4bb58334189,0.084906
0x52dd47c9b2b5353a1e9e190a6d3a15d06c2f969a,0.084856
0xb410d2a8b78fda835a3f7ad79c6cf6422dbb8406,0.084741
0x33d18e0a1fc5f92b5417ef39d6468384bf8761f0,0.084706
0x97e51dbcd71a7389a358bebf801a154d0e21ba9b,0.084692
0xfc4eaa4ac84d00f1c5854113581f881b42b4a745,0.084424
0x74c4aed579cd7bd50d503154380feee75c2fe6ca,0.084311
0x9299013ee68eaf8f919298416eb98cdfc3ceb4c8,0.083542
0xa9ce2a58e2434c460cf804bd90cd6c9fd945167d,0.083429
0x07e4c3b15d520420cfbb5c55fcee369b45b2ca0e,0.083297
0x03cd116cabe0747f31a71b3565877717097fc06c,0.083290
0x2189a7cb20f0c355bcf085075b4ff43f8e56c750,0.083179
0x35b7e8480ac28a7f0b2a1b17e586c262e341b250,0.083108
0xfac0f9be85439679cdcc52565093b0c1f39d3d20,0.083007
0xb5f560e864fd8b1929c5b8955d5cb83eedad24b3,0.082902
0xf2f96dc427063950202e0a03fae6e9954c35f1a8,0.082685
0x61a7a13c52f3b0ed614efa3a2f45317200c91973,0.082539
0x1bca4cf13add87f1a825da1ddc22a1ddd9795353,0.082215
0x6e397f01606e02e2bb6835b3808b67f5fc900e19,0.082048
0x3834fb45845953c6eeeb749676fe45aa45d94bf5,0.081992
0x2eb72ead304bf78c2c985902d37f532419c18cad,0.080587
0xea6a03701b558c5e5d559d669722bc1fb1c70538,0.080398
0x7dec7d0bb9f27988c005b0fe6e9fd88b22250f08,0.080049
0xd0479e9671d185fa737e882e821943a8dc5ae9ea,0.079891
0xf36efa8bc63b9286b7b758f0b3fe2255d942fa7a,0.079724
0xbd34fb04163cdcfe00b7ef55ce256802fe0b048b,0.079673
0x9f1832e16bc7bfb53cc695d91219eb6f0a3f4cce,0.079647
0xbea065e47280df2e50ba53de379bc6c143079b52,0.079641
0xaba5f0707675f2c87cd6f8a32a0dc1de5d6cea9d,0.079552
0x9f3df4a03b7e0225c95754877bf09bf15c98a947,0.079387
0x1ba57cc9e45f37f52194f35caf857163d20bf296,0.079387
0xe6b9f47da2cf4cacf93c7788675d80b35093ccb3,0.079387
0x94f9aa3da56c11466026d97bcbb5e9bc99d9609b,0.079387
0xf4cebde46181cabe5d5c8bebe59a2d131dffc203,0.079387
0xf65a8d44c6ec9823ff7be42b3cac3b457ae8d520,0.079387
0x1ac3444dc0b03837d036c13040b5be962e21d4ec,0.079325
0x2893e8995c59662b2b9fa579582af3dc5a6c5884,0.079066
0x473350228c27b09bf45e395907c902bf3df776e1,0.079019
0x5a7c48e0fca759f22730efb4fbd517d26e0b92f7,0.078820
0x7b23a12446d24df8cf5e2f91ead5183e5ffcc23d,0.078752
0x7394dd6e970ecce75b1c36631c170d66aa172fc6,0.078593
0xb840dfec84de16e0ad8143ae3536b1d592876228,0.078506
0xfcba88ee3480cd7419a3eba8559d54ed609e86ea,0.078483
0xc0e92dd53ddd6af6726cf535e8327a9adbf117c2,0.077962
0x9d65987e9c1a13472432627551c31fe03328ba8a,0.077403
0x21c63c471f830bdd3ca5785694fa0887113bbe18,0.077182
0xaacae6a0c1736f6b00e0bfa98d2992ef2679fb03,0.076411
0xd99208a6b2c353b88db78f04642b47f9fa993337,0.076307
0xbca9a6797aa07ee434860e618b825fb0fdb73fc3,0.076141
0x275b47e023911109e1d71eeb0f42e2e0c90ccd8a,0.076052
